"fip","zip"
"36025","12455"
"36025","12459"
"36025","12474"
"36025","13731"
"36025","13739"
"36025","13740"
"36025","13750"
"36025","13751"
"36025","13752"
"36025","13753"
"36025","13755"
"36025","13756"
"36025","13757"
"36025","13774"
"36025","13775"
"36025","13782"
"36025","13783"
"36025","13786"
"36025","13788"
"36025","13804"
"36025","13806"
"36025","13838"
"36025","13839"
"36025","13842"
"36025","13846"
"36025","13847"
"36025","13856"
"36025","13860"
"36027","12501"
"36027","12504"
"36027","12506"
"36027","12507"
"36027","12508"
"36027","12510"
"36027","12511"
"36027","12512"
"36027","12514"
"36027","12522"
"36027","12524"
"36027","12527"
"36027","12531"
"36027","12533"
"36027","12537"
"36027","12538"
"36027","12540"
"36027","12545"
"36027","12546"
"36027","12564"
"36027","12567"
"36027","12569"
"36027","12570"
"36027","12571"
"36027","12572"
"36027","12574"
"36027","12578"
"36027","12580"
"36027","12581"
"36027","12582"
"36027","12583"
"36027","12585"
"36027","12590"
"36027","12592"
"36027","12594"
"36027","12601"
"36027","12602"
"36027","12603"
"36027","12604"
"36029","14001"
"36029","14004"
"36029","14006"
"36029","14010"
"36029","14025"
"36029","14026"
"36029","14027"
"36029","14030"
"36029","14031"
"36029","14032"
"36029","14033"
"36029","14034"
"36029","14035"
"36029","14038"
"36029","14043"
"36029","14047"
"36029","14051"
"36029","14052"
"36029","14055"
"36029","14057"
"36029","14059"
"36029","14061"
"36029","14068"
"36029","14069"
"36029","14072"
"36029","14075"
"36029","14080"
"36029","14085"
"36029","14086"
"36029","14091"
"36029","14102"
"36029","14110"
"36029","14111"
"36029","14112"
"36029","14127"
"36029","14134"
"36029","14139"
"36029","14140"
"36029","14141"
"36029","14150"
"36029","14151"
"36029","14169"
"36029","14170"
"36029","14201"
"36029","14202"
"36029","14203"
"36029","14204"
"36029","14205"
"36029","14206"
"36029","14207"
"36029","14208"
"36029","14209"
"36029","14210"
"36029","14211"
"36029","14212"
"36029","14213"
"36029","14214"
"36029","14215"
"36029","14216"
"36029","14217"
"36029","14218"
"36029","14219"
"36029","14220"
"36029","14221"
"36029","14222"
"36029","14223"
"36029","14224"
"36029","14225"
"36029","14226"
"36029","14227"
"36029","14228"
"36029","14231"
"36029","14233"
"36029","14240"
"36029","14241"
"36029","14260"
"36029","14261"
"36029","14263"
"36029","14264"
"36029","14265"
"36029","14267"
"36029","14269"
"36029","14270"
"36029","14272"
"36029","14273"
"36029","14276"
"36029","14280"
"36031","12851"
"36031","12852"
"36031","12855"
"36031","12857"
"36031","12858"
"36031","12870"
"36031","12872"
"36031","12879"
"36031","12883"
"36031","12913"
"36031","12928"
"36031","12932"
"36031","12936"
"36031","12941"
"36031","12942"
"36031","12943"
"36031","12944"
"36031","12946"
"36031","12950"
"36031","12956"
"36031","12960"
"36031","12961"
"36031","12964"
"36031","12974"
"36031","12975"
"36031","12977"
"36031","12987"
"36031","12993"
"36031","12996"
"36031","12997"
"36031","12998"
"36033","12914"
"36033","12915"
"36033","12916"
"36033","12917"
"36033","12920"
"36033","12926"
"36033","12930"
"36033","12937"
"36033","12939"
"36033","12945"
"36033","12953"
"36033","12957"
"36033","12966"
"36033","12969"
"36033","12970"
"36033","12976"
"36033","12980"
"36033","12983"
"36033","12986"
"36033","12989"
"36033","12995"
"36033","13655"
"36035","12025"
"36035","12032"
"36035","12078"
"36035","12095"
"36035","12117"
"36035","12134"
"36035","13470"
"36037","14005"
"36037","14013"
"36037","14020"
"36037","14021"
"36037","14036"
"36037","14040"
"36037","14054"
"36037","14056"
"36037","14058"
"36037","14125"
"36037","14143"
"36037","14416"
"36037","14422"
"36037","14482"
"36037","14486"
"36037","14525"
"36037","14557"
"36039","12015"
"36039","12042"
"36039","12051"
"36039","12058"
"36039","12083"
"36039","12087"
"36039","12124"
"36039","12176"
"36039","12192"
"36039","12405"
"36039","12407"
"36039","12413"
"36039","12414"
"36039","12418"
"36039","12422"
"36039","12423"
"36039","12424"
"36039","12427"
"36039","12431"
"36039","12436"
"36039","12439"
"36039","12442"
"36039","12444"
"36039","12450"
"36039","12451"
"36039","12452"
"36039","12454"
"36039","12460"
"36039","12463"
"36039","12468"
"36039","12470"
"36039","12473"
"36039","12482"
"36039","12485"
"36039","12492"
"36039","12496"
"36041","12108"
"36041","12139"
"36041","12164"
"36041","12190"
"36041","12812"
"36041","12842"
"36041","12847"
"36041","12864"
"36041","13353"
"36041","13360"
"36041","13436"
"36043","13324"
"36043","13329"
"36043","13331"
"36043","13340"
"36043","13350"
"36043","13357"
"36043","13361"
"36043","13365"
"36043","13406"
"36043","13407"
"36043","13416"
"36043","13420"
"36043","13431"
"36043","13454"
"36043","13472"
"36043","13475"
"36043","13491"
"36045","13601"
"36045","13602"
"36045","13603"
"36045","13605"
"36045","13606"
"36045","13607"
"36045","13608"
"36045","13611"
"36045","13612"
"36045","13615"
"36045","13616"
"36045","13618"
"36045","13619"
"36045","13622"
"36045","13624"
"36045","13628"
"36045","13632"
"36045","13634"
"36045","13636"
"36045","13637"
"36045","13638"
"36045","13640"
"36045","13641"
"36045","13643"
"36045","13650"
"36045","13651"
"36045","13656"
"36045","13657"
"36045","13659"
"36045","13661"
"36045","13665"
"36045","13671"
"36045","13673"
"36045","13674"
"36045","13675"
"36045","13679"
"36045","13682"
"36045","13685"
"36045","13691"
"36045","13692"
"36045","13693"
"36047","11201"
"36047","11202"
"36047","11203"
"36047","11204"
"36047","11205"
"36047","11206"
"36047","11207"
"36047","11208"
"36047","11209"
"36047","11210"
"36047","11211"
"36047","11212"
"36047","11213"
"36047","11214"
"36047","11215"
"36047","11216"
"36047","11217"
"36047","11218"
"36047","11219"
"36047","11220"
"36047","11221"
"36047","11222"
"36047","11223"
"36047","11224"
"36047","11225"
"36047","11226"
"36047","11228"
"36047","11229"
"36047","11230"
"36047","11231"
"36047","11232"
"36047","11233"
"36047","11234"
"36047","11235"
"36047","11236"
"36047","11237"
"36047","11238"
"36047","11239"
"36047","11241"
"36047","11242"
"36047","11243"
"36047","11245"
"36047","11247"
"36047","11249"
"36047","11251"
"36047","11252"
"36047","11256"
"36049","13305"
"36049","13312"
"36049","13325"
"36049","13327"
"36049","13343"
"36049","13345"
"36049","13367"
"36049","13368"
"36049","13404"
"36049","13433"
"36049","13473"
"36049","13489"
"36049","13620"
"36049","13626"
"36049","13627"
"36049","13631"
"36049","13648"
"36051","14414"
"36051","14423"
"36051","14435"
"36051","14437"
"36051","14454"
"36051","14462"
"36051","14466"
"36051","14480"
"36051","14481"
"36051","14485"
"36051","14487"
"36051","14488"
"36051","14510"
"36051","14517"
"36051","14533"
"36051","14539"
"36051","14545"
"36051","14556"
"36051","14558"
"36051","14560"
"36051","14592"
"36051","14836"
"36051","14846"
"36053","13032"
"36053","13035"
"36053","13037"
"36053","13043"
"36053","13052"
"36053","13061"
"36053","13072"
"36053","13122"
"36053","13134"
"36053","13163"
"36053","13310"
"36053","13314"
"36053","13334"
"36053","13346"
"36053","13355"
"36053","13364"
"36053","13402"
"36053","13408"
"36053","13409"
"36053","13418"
"36053","13421"
"36053","13465"
"36053","13484"
"36055","14410"
"36055","14420"
"36055","14428"
"36055","14430"
"36055","14445"
"36055","14450"
"36055","14464"
"36055","14467"
"36055","14468"
"36055","14472"
"36055","14506"
"36055","14511"
"36055","14514"
"36055","14515"
"36055","14526"
"36055","14534"
"36055","14543"
"36055","14546"
"36055","14559"
"36055","14580"
"36055","14586"
"36055","14602"
"36055","14603"
"36055","14604"
"36055","14605"
"36055","14606"
"36055","14607"
"36055","14608"
"36055","14609"
"36055","14610"
"36055","14611"
"36055","14612"
"36055","14613"
"36055","14614"
"36055","14615"
"36055","14616"
"36055","14617"
"36055","14618"
"36055","14619"
"36055","14620"
"36055","14621"
"36055","14622"
"36055","14623"
"36055","14624"
"36055","14625"
"36055","14626"
"36055","14627"
"36055","14638"
"36055","14639"
"36055","14642"
"36055","14643"
"36055","14644"
"36055","14646"
"36055","14647"
"36055","14649"
"36055","14650"
"36055","14651"
"36055","14652"
"36055","14653"
"36055","14692"
"36055","14694"
"36057","12010"
"36057","12016"
"36057","12066"
"36057","12068"
"36057","12069"
"36057","12070"
"36057","12072"
"36057","12086"
"36057","12166"
"36057","12177"
"36057","13317"
"36057","13339"
"36057","13410"
"36057","13428"
"36057","13452"
"36059","11001"
"36059","11002"
"36059","11003"
"36059","11010"
"36059","11020"
"36059","11021"
"36059","11022"
"36059","11023"
"36059","11024"
"36059","11026"
"36059","11027"
"36059","11030"
"36059","11040"
"36059","11042"
"36059","11050"
"36059","11051"
"36059","11052"
"36059","11053"
"36059","11054"
"36059","11055"
"36059","11096"
"36059","11501"
"36059","11507"
"36059","11509"
"36059","11510"
"36059","11514"
"36059","11516"
"36059","11518"
"36059","11520"
"36059","11530"
"36059","11531"
"36059","11542"
"36059","11545"
"36059","11547"
"36059","11548"
"36059","11549"
"36059","11550"
"36059","11551"
"36059","11552"
"36059","11553"
"36059","11554"
"36059","11555"
"36059","11556"
"36059","11557"
"36059","11558"
"36059","11559"
"36059","11560"
"36059","11561"
"36059","11563"
"36059","11565"
"36059","11566"
"36059","11568"
"36059","11569"
"36059","11570"
"36059","11571"
"36059","11572"
"36059","11575"
"36059","11576"
"36059","11577"
"36059","11579"
"36059","11580"
"36059","11581"
"36059","11582"
"36059","11590"
"36059","11596"
"36059","11598"
"36059","11599"
"36059","11709"
"36059","11710"
"36059","11714"
"36059","11732"
"36059","11735"
"36059","11737"
"36059","11753"
"36059","11756"
"36059","11758"
"36059","11762"
"36059","11765"
"36059","11771"
"36059","11773"
"36059","11783"
"36059","11791"
"36059","11793"
"36059","11797"
"36059","11801"
"36059","11802"
"36059","11803"
"36059","11804"
"36059","11815"
"36059","11819"
"36059","11853"
"36061","10001"
"36061","10002"
"36061","10003"
"36061","10004"
"36061","10005"
"36061","10006"
"36061","10007"
"36061","10008"
"36061","10009"
"36061","10010"
"36061","10011"
"36061","10012"
"36061","10013"
"36061","10014"
"36061","10016"
"36061","10017"
"36061","10018"
"36061","10019"
"36061","10020"
"36061","10021"
"36061","10022"
"36061","10023"
"36061","10024"
"36061","10025"
"36061","10026"
"36061","10027"
"36061","10028"
"36061","10029"
"36061","10030"
"36061","10031"
"36061","10032"
"36061","10033"
"36061","10034"
"36061","10035"
"36061","10036"
"36061","10037"
"36061","10038"
"36061","10039"
"36061","10040"
"36061","10041"
"36061","10043"
"36061","10044"
"36061","10045"
"36061","10055"
"36061","10060"
"36061","10065"
"36061","10069"
"36061","10075"
"36061","10080"
"36061","10081"
"36061","10087"
"36061","10090"
"36061","10101"
"36061","10102"
"36061","10103"
"36061","10104"
"36061","10105"
"36061","10106"
"36061","10107"
"36061","10108"
"36061","10109"
"36061","10110"
"36061","10111"
"36061","10112"
"36061","10113"
"36061","10114"
"36061","10115"
"36061","10116"
"36061","10117"
"36061","10118"
"36061","10119"
"36061","10120"
"36061","10121"
"36061","10122"
"36061","10123"
"36061","10124"
"36061","10125"
"36061","10126"
"36061","10128"
"36061","10129"
"36061","10130"
"36061","10131"
"36061","10132"
"36061","10133"
"36061","10138"
"36061","10150"
"36061","10151"
"36061","10152"
"36061","10153"
"36061","10154"
"36061","10155"
"36061","10156"
"36061","10157"
"36061","10158"
"36061","10159"
"36061","10160"
"36061","10161"
"36061","10162"
"36061","10163"
"36061","10164"
"36061","10165"
"36061","10166"
"36061","10167"
"36061","10168"
"36061","10169"
"36061","10170"
"36061","10171"
"36061","10172"
"36061","10173"
"36061","10174"
"36061","10175"
"36061","10176"
"36061","10177"
"36061","10178"
"36061","10179"
"36061","10185"
"36061","10199"
"36061","10203"
"36061","10211"
"36061","10212"
"36061","10213"
"36061","10242"
"36061","10249"
"36061","10256"
"36061","10258"
"36061","10259"
"36061","10260"
"36061","10261"
"36061","10265"
"36061","10268"
"36061","10269"
"36061","10270"
"36061","10271"
"36061","10272"
"36061","10273"
"36061","10274"
"36061","10275"
"36061","10276"
"36061","10277"
"36061","10278"
"36061","10279"
"36061","10280"
"36061","10281"
"36061","10282"
"36061","10285"
"36061","10286"
"36063","14008"
"36063","14012"
"36063","14028"
"36063","14067"
"36063","14092"
"36063","14094"
"36063","14095"
"36063","14105"
"36063","14107"
"36063","14108"
"36063","14109"
"36063","14120"
"36063","14126"
"36063","14131"
"36063","14132"
"36063","14144"
"36063","14172"
"36063","14174"
"36063","14301"
"36063","14302"
"36063","14303"
"36063","14304"
"36063","14305"
"36065","13054"
"36065","13123"
"36065","13157"
"36065","13162"
"36065","13301"
"36065","13303"
"36065","13304"
"36065","13308"
"36065","13309"
"36065","13313"
"36065","13316"
"36065","13318"
"36065","13319"
"36065","13321"
"36065","13322"
"36065","13323"
"36065","13328"
"36065","13338"
"36065","13341"
"36065","13352"
"36065","13354"
"36065","13362"
"36065","13363"
"36065","13401"
"36065","13403"
"36065","13413"
"36065","13417"
"36065","13424"
"36065","13425"
"36065","13435"
"36065","13438"
"36065","13440"
"36065","13441"
"36065","13442"
"36065","13449"
"36065","13455"
"36065","13456"
"36065","13461"
"36065","13469"
"36065","13471"
"36065","13476"
"36065","13477"
"36065","13478"
"36065","13479"
"36065","13480"
"36065","13483"
"36065","13486"
"36065","13490"
"36065","13492"
"36065","13494"
"36065","13495"
"36065","13501"
"36065","13502"
"36065","13503"
"36065","13504"
"36065","13505"
"36065","13599"
"36067","13020"
"36067","13027"
"36067","13029"
"36067","13030"
"36067","13031"
"36067","13039"
"36067","13041"
"36067","13051"
"36067","13057"
"36067","13060"
"36067","13063"
"36067","13066"
"36067","13078"
"36067","13080"
"36067","13082"
"36067","13084"
"36067","13088"
"36067","13089"
"36067","13090"
"36067","13104"
"36067","13108"
"36067","13110"
"36067","13112"
"36067","13116"
"36067","13119"
"36067","13120"
"36067","13137"
"36067","13138"
"36067","13152"
"36067","13153"
"36067","13159"
"36067","13164"
"36067","13201"
"36067","13202"
"36067","13203"
"36067","13204"
"36067","13205"
"36067","13206"
"36067","13207"
"36067","13208"
"36067","13209"
"36067","13210"
"36067","13211"
"36067","13212"
"36067","13214"
"36067","13215"
"36067","13217"
"36067","13218"
"36067","13219"
"36067","13220"
"36067","13221"
"36067","13224"
"36067","13225"
"36067","13235"
"36067","13244"
"36067","13250"
"36067","13251"
"36067","13252"
"36067","13261"
"36067","13290"
"36069","14424"
"36069","14425"
"36069","14432"
"36069","14443"
"36069","14453"
"36069","14456"
"36069","14461"
"36069","14463"
"36069","14469"
"36069","14471"
"36069","14475"
"36069","14504"
"36069","14512"
"36069","14518"
"36069","14532"
"36069","14537"
"36069","14547"
"36069","14548"
"36069","14561"
"36069","14564"
"36069","14585"
"36071","10910"
"36071","10912"
"36071","10914"
"36071","10915"
"36071","10916"
"36071","10917"
"36071","10918"
"36071","10919"
"36071","10921"
"36071","10922"
"36071","10924"
"36071","10925"
"36071","10926"
"36071","10928"
"36071","10930"
"36071","10932"
"36071","10933"
"36071","10940"
"36071","10941"
"36071","10949"
"36071","10950"
"36071","10953"
"36071","10958"
"36071","10959"
"36071","10963"
"36071","10969"
"36071","10973"
"36071","10975"
"36071","10979"
"36071","10981"
"36071","10985"
"36071","10987"
"36071","10988"
"36071","10990"
"36071","10992"
"36071","10996"
"36071","10997"
"36071","10998"
"36071","12518"
"36071","12520"
"36071","12543"
"36071","12549"
"36071","12550"
"36071","12551"
"36071","12552"
"36071","12553"
"36071","12555"
"36071","12566"
"36071","12575"
"36071","12577"
"36071","12584"
"36071","12586"
"36071","12729"
"36071","12746"
"36071","12771"
"36071","12780"
"36073","14098"
"36073","14103"
"36073","14411"
"36073","14429"
"36073","14452"
"36073","14470"
"36073","14476"
"36073","14477"
"36073","14479"
"36073","14508"
"36073","14571"
"36075","13028"
"36075","13036"
"36075","13042"
"36075","13044"
"36075","13064"
"36075","13069"
"36075","13074"
"36075","13076"
"36075","13083"
"36075","13093"
"36075","13103"
"36075","13107"
"36075","13114"
"36075","13115"
"36075","13121"
"36075","13126"
"36075","13131"
"36075","13132"
"36075","13135"
"36075","13142"
"36075","13144"
"36075","13145"
"36075","13167"
"36075","13302"
"36075","13426"
"36075","13437"
"36075","13493"
"36077","12064"
"36077","12116"
"36077","12155"
"36077","12197"
"36077","13315"
"36077","13320"
"36077","13326"
"36077","13333"
"36077","13335"
"36077","13337"
"36077","13342"
"36077","13348"
"36077","13415"
"36077","13439"
"36077","13450"
"36077","13457"
"36077","13468"
"36077","13482"
"36077","13485"
"36077","13488"
"36077","13747"
"36077","13776"
"36077","13796"
"36077","13807"
"36077","13808"
"36077","13810"
"36077","13820"
"36077","13825"
"36077","13834"
"36077","13849"
"36077","13859"
"36077","13861"
"36079","10509"
"36079","10512"
"36079","10516"
"36079","10524"
"36079","10537"
"36079","10541"
"36079","10542"
"36079","10579"
"36079","12563"
"36081","11004"
"36081","11005"
"36081","11101"
"36081","11102"
"36081","11103"
"36081","11104"
"36081","11105"
"36081","11106"
"36081","11109"
